駅	えき	Gare	1	10	Nom	
新幹線	しんかんせん	Shinkansen; train à grande vitesse	1	10	Nom	
地下鉄	ちかてつ	Métro	1	10	Nom	
船	ふね	Navire; bateau	1	10	Nom	
飛行機	ひこうき	Avion	1	10	Nom	
予約	よやく	Réservation	1	10	Nom	
ツアー		Visite; circuit	1	10	Nom	
動物園	どうぶつえん	Zoo	1	10	Nom	
時間	じかん	Temps	1	10	Nom	
世界	せかい	Monde	1	10	Nom	
美容院	びよういん	Salon de beauté	1	10	Nom	
手袋	てぶくろ	Gants	1	10	Nom	
生活	せいかつ	Vie; quotidien	1	10	Nom	
今年	ことし	Cette année	1	10	Nom	
暖かい	あたたかい	Chaud	1	10	いAdj	
涼しい	すずしい	Frais (météo - ne s'utilise pas pour les choses)	1	10	いAdj	
冷たい	つめたい	Froid (choses/personnes)	1	10	いAdj	
遅い	おそい	Lent; tard	1	10	いAdj	
眠い	ねむい	Avoir sommeil	1	10	いAdj	
簡単	かんたん	Facile; simple	1	10	なAdj	
かかる		Prendre; nécessiter (du temps/de l'argent) (aucune particule)	1	10	U-Vb	
泊まる	とまる	Séjourner (dans un hôtel, etc.)	1	10	U-Vb	～に
なる		Devenir	1	10	U-Vb	
決める	きめる	Décider	1	10	Ru-Vb	～を
ごろごろする		Se détendre chez soir; rester à la maison et ne rien faire	1	10	Irr-Vb	
旅行する	りょこうする	Voyager	1	10	Irr-Vb	
練習する	れんしゅうする	S'entraîner; s'exercer	1	10	Irr-Vb	～を
一番	いちばん	Meilleur; le plus	1	10		
どっち / どちら		Lequel; laquelle	1	10		
早く / 速く	はやく	(Faire quelque chose) tôt; rapidement	1	10	Adv	
歩いて	あるいて	À pied	1	10		
～で		En (moyen de transport); avec (un outil)	1	10		
どうやって		Comment; par quels moyens	1	10		
どのぐらい		Combien; combien de temps	1	10		
～週間	しゅうかん	Pendant ... semaines	1	10		
～か月	かげつ	Pendant ... mois	1	10		
～年	ねん	... ans	1	10		
このごろ		Ces jours-ci	1	10		
～後	ご	Dans ... (durée); après ...	1	10		
～か～		Ou	1	10		
普通	ふつう	Local (train)	1	10	Nom	
急行	きゅうこう	Express (train)	1	10	Nom	
特急	とっきゅう	Super express (train)	1	10	Nom	
～行き	いき	À destination de ...	1	10	Nom	
～方面	ほうめん	Dessert les zones ...	1	10	Nom	
乗車券	じょうしゃけん	Ticket (d'embarquement)	1	10	Nom	
定期券	ていきけん	Abonnement	1	10	Nom	
学割	がくわり	Prix réduit pour les étudiants	1	10	Nom	
指定席	していせき	Siège réservé	1	10	Nom	
交通系ICカード	こうつうけいアイシーカード	Carte rechargeable, telle que Suica, ICOCA, PASMO etc.	1	10	Nom	
自由席	じゆうせき	Siège non réservé	1	10	Nom	
一号車	いちごうしゃ	Voiture n°1	1	10	Nom	
往復	おうふく	Aller-retour	1	10	Nom	
片道	かたみち	Aller simple	1	10	Nom	
～番線	ばんせん	Voie numéro ...	1	10	Nom	
切符売り場	きっぷうりば	Guichet de vente de tickets	1	10	Nom	
改札	かいさつ	Portique	1	10	Nom	
ホーム		Quai	1	10	Nom	
売店	ばいてん	Magasin; kiosque	1	10	Nom	
出口	でぐち	Sortie	1	10	Nom	
入口	いりぐち	Entrée	1	10	Nom	
階段	かいだん	Escalier	1	10	Nom	
乗り換え	のりかえ	Changement	1	10	Nom	
次は～	つぎは	Prochain (arrêt), ...	1	10	Exp	
先発	せんぱつ	Départ en premier	1	10	Nom	
次発	じはつ	Départ en second	1	10	Nom	
終電	しゅうでん	Dernier train	1	10	Nom	
外国	がいこく	Pays étranger	1	11	Nom	
オーストラリア		Australie	1	11	Nom	
川	かわ	Rivière	1	11	Nom	
温泉	おんせん	Spa; source thermale	1	11	Nom	
つり		Pêche	1	11	Nom	
湖	みずうみ	Lac	1	11	Nom	
山	やま	Montagne	1	11	Nom	
キャンプ		Camping	1	11	Nom	
ドライブ		Balade en voiture	1	11	Nom	
神社	じんじゃ	Sanctuaire	1	11	Nom	
美術館	ぶじゅつかん	Musée d'art	1	11	Nom	
社長	しゃちょう	Président(e) d'entreprise	1	11	Nom	
歌手	かしゅ	Chanteur / chanteuse	1	11	Nom	
ルームメイト		Colocataire	1	11	Nom	
ホストファミリー		Famille d'accueil	1	11	Nom	
将来	しょうらい	Futur	1	11	Nom	
夢	ゆめ	Rêve	1	11	Nom	
お祭り	おまつり	Festival	1	11	Nom	
お正月	おしょうがう	Le Nouvel An	1	11	Nom	
お菓子	おかし	En-cas; sucreries	1	11	Nom	
ビール		Bière	1	11	Nom	
おもちゃ		Jouet	1	11	Nom	
今学期	こんがっき	Ce semestre	1	11	Nom	
来学期	らいがっき	Le semestre prochain	1	11	Nom	
授業	じゅぎょう	Cours	1	11	Nom	
こちら		Cette personne (poli)	1	11	Nom	
うそをつく		Dire un mensonge	1	11	U-Vb	
おなかがすく		Avoir faim	1	11	U-Vb	
飼う	かう	Posséder (un animal de compagnie)	1	11	U-Vb	～を
サボる		Sécher (les cours)	1	11	U-Vb	～を
取る	とる	Suivre (un cours); obtenir (une note)	1	11	U-Vb	～を
習う	ならう	Apprendre	1	11	U-Vb	～を
登る	のぼる	Grimper; faire l'ascension de	1	11	U-Vb	endroitに
走る	はしる	Courir	1	11	U-Vb	
疲れる	つかれる	Se fatiguer	1	11	Ru-Vb	
やめる		Arrêter; abandonner	1	11	Ru-Vb	～を
けんかする		Se battre; se disputer	1	11	Irr-Vb	
紹介する	しょうかいする	Présenter quelqu'un à	1	11	Irr-Vb	personneにpersonneを
ダイエットする		Faire un régime	1	11	Irr-Vb	
遅刻する	ちこくする	Être en retard (pour un rendez-vous)	1	11	Irr-Vb	～に
留学する	りゅうがくする	Étudier à l'étranger	1	11	Irr-Vb	endroitに
出身	しゅっしん	Être originaire de; venir de	1	11		
久しぶり	ひさしぶり	Cela fait longtemps	1	11		
まあまあ		Bof; comme ci comme ça	1	11		
もっと		Plus	1	11		
後	あと	Après (un évènement)	1	11		évènementの
そして		Puis	1	11		
～だけ		Juste ...; seulement ...	1	11		
～点	てん	... points	1	11		
職業	しょくぎょう	Profession	1	11	Nom	
作家	さっか	Écrivain(e)	1	11	Nom	
ジャーナリスト		Journaliste	1	11	Nom	
警察官	けいさつかん	Agent de police	1	11	Nom	
消防士	しょうぼうし	Pompier	1	11	Nom	
教師	きょうし	Enseignant(e)	1	11	Nom	
研究者	けんきゅうしゃ	Chercheur / chercheuse	1	11	Nom	
宇宙飛行士	うちゅうひこうし	Astronaute	1	11	Nom	
スポーツ選手	スポーツせんしゅ	Athlète	1	11	Nom	
大統領	だいとうりょう	Président(e) d'un pays	1	11	Nom	
俳優	はいゆう	Acteur / actrice	1	11	Nom	
看護師	かんごし	Infirmier / infirmière	1	11	Nom	
シェフ		Chef cuisinier	1	11	Nom	
漫画家	まんがか	Auteur de bandes dessinées	1	11	Nom	
どちらでもいいです。		Les deux conviennent	1	11	Exp	
同じです。		C'est pareil	1	11	Exp	
だいたい同じです。		C'est plus ou moins pareil	1	11	Exp	
ちょっと違います。		C'est un peu différent	1	11	Exp	
使えません。		On ne peut pas l'utiliser	1	11	Exp	
だめです。		Ce n'est pas bon	1	11	Exp	
手をあげてください。		Levez la main	1	11	Exp	
読んできてください。		Lisez-le avant de venir en cours	1	11	Exp	
宿題を出してください。		Rendez vos devoirs	1	11	Exp	
10ページを開いてください。		Ouvrez le livre à la page 10	1	11	Exp	
教科書を閉じてください。		Fermez le manuel	1	11	Exp	
となりの人に聞いてください。		Demandez à votre voisin	1	11	Exp	
やめてください。		Arrêtez, s'il vous plaît	1	11	Exp	
今日はこれで終わります。		C'est tout pour aujourd'hui	1	11	Exp	
しめきり		Date limite	1	11	Nom	
練習	れんしゅう	Exercice	1	11	Nom	
意味	いみ	Signification; sens	1	11	Nom	
発音	はつおん	Prononciation	1	11	Nom	
文法	ぶんぽう	Grammaire	1	11	Nom	
質問	しうもん	Question	1	11	Nom	
答	こたえ	Réponse	1	11	Nom	
例	れい	Exemple	1	11	Nom	
かっこ		（）(parenthèses)	1	11	Nom	
まる		〇　(correct)	1	11	Nom	
ばつ		✕　(faux)	1	11	Nom	
くだけた言い方	くだけたいいかった	Expression familière	1	11	Exp	
かたい言い方	かたいいいかた	Expression littéraire	1	11	Exp	
ていねいな言い方	ていねいないいかた	Expression polie	1	11	Exp	
方言	ほうげん	Dialecte	1	11	Nom	
共通語	きょうつうご	Langue commune	1	11	Nom	
たとえば		Par exemple	1	11		
ほかに		Autre chose	1	11		
～番	ばん	Numéro ...	1	11		
～行目	ぎょうめ	Ligne numéro ...	1	11		
二人ずつ	ふたりずつ	Deux par deux	1	11		
おなか		Ventre; estomac	1	12	Nom	
足	あし	Jambe; pied	1	12	Nom	
喉	のど	Gorge	1	12	Nom	
歯	は	Dent	1	12	Nom	
インフルエンザ		Grippe	1	12	Nom	
風邪	かぜ	Rhume	1	12	Nom	
せき		Toux	1	12	Nom	
二日酔い	ふつかよい	Gueule de bois	1	12	Nom	
ホームシック		Mal du pays	1	12	Nom	
アレルギー		Allergie	1	12	Nom	
ジュース		Jus	1	12	Nom	
卵	たまご	Oeuf	1	12	Nom	
服	ふく	Vêtement	1	12	Nom	
物	もの	Chose (objet matériel)	1	12	Nom	
プレゼント		Cadeau	1	12	Nom	
切符	きっぷ	Billet (de train)	1	12	Nom	
～代	だい	Prix; tarif	1	12	Nom	
用事	ようじ	Affaires à régler	1	12	Nom	
お手洗い	おてあらい	Toilettes	1	12	Nom	
試合	しあい	Match; jeu	1	12	Nom	
政治	せいじ	Politique	1	12	Nom	
成績	せいせき	Note (d'un contrôle, etc.)	1	12	Nom	
彼女	かのじょ	Elle; petite amie	1	12	Nom	
彼	かれ	Il; petit ami	1	12	Nom	
彼氏	かれし	Petit ami	1	12	Nom	
意味	いみ	Signification; sens	1	12	Nom	
狭い	せまい	Étroit; pas spacieux	1	12	いAdj	
広い	ひろい	Large; spacieux	1	12	いAdj	
悪い	わるい	Mauvais	1	12	いAdj	
痛い	いたい	Qui fait mal; douloureux	1	12	いAdj	
甘い	あまい	Doux; sucré	1	12	いAdj	
多い	おおい	Il y a beaucoup de...	1	12	いAdj	
素敵	すてき	Joli	1	12	なAdj	
歩く	あるく	Marcher	1	12	U-Vb	
風邪をひく	かぜをひく	S'enrhumer	1	12	U-Vb	
熱がある	ねつがある	Avoir de la fièvre	1	12	U-Vb	
喉が渇く	のどがかわく	Avoir soif	1	12	U-Vb	
払う	はらう	Payer	1	12	U-Vb	～を
なくす		Perdre	1	12	U-Vb	～を
興味がある	きょうみがある	S'intéresser (à...)	1	12	U-Vb	～に
せきが出る	せきがでる	Tousser	1	12	Ru-Vb	
別れる	わかれる	Rompre; se séparer de	1	12	Ru-Vb	personneと
緊張する	きんちょうする	Être tendu	1	12	Irr-Vb	
心配する	しんぱいする	S'inquiéter	1	12	Irr-Vb	
お大事に	おだいじに	Bon rétablissement	1	12	Exp	
元気がない	げんきがない	Ne pas avoir l'air en forme	1	12	Exp	
できるだけ		Auttant que possible	1	12		
多分	たぶん	Probablement; peut-être	1	12		
もうすぐ		Très bientôt; dans quelques instants/jours	1	12	Adv	
初めて	はじめて	Pour la première fois	1	12		
二三日	にさんにち	Pendant deux ou trois jours	1	12		
それに		De plus, ...	1	12		
同じ	おなじ	Même; identique	1	12		
下痢です。		J'ai la diarrhée	1	12	Exp	
便秘です。		Je suis constipé	1	12	Exp	
生理です。		J'ai mes règles	1	12	Exp	
花粉症です。		J'ai le rhume des foins	1	12	Exp	
(～に)アレルギーがあります。		Je suis allergique à ...	1	12	Exp	
虫歯があります。		J'ai une carie	1	12	Exp	
くしゃみが出ます。		J'éternue	1	12	Exp	
鼻水が出ます。		J'ai le nez qui coule	1	12	Exp	
背中がかゆいです。		Mon dos me démange	1	12	Exp	
発疹があります。		J'ai des éruptions cutanées	1	12	Exp	
めまいがします。		J'ai la tête qui tourne	1	12	Exp	
吐きました。		J'ai vomi	1	12	Exp	
気分が悪いです。		Je ne me sens pas bien	1	12	Exp	
やけどをしましった。		Je me suis brûlé	1	12	Exp	
足を骨折しました。		Je me suis cassé la jambe	1	12	Exp	
けがをしました。		Je me suis fait mal	1	12	Exp	
内科	ないか	Médecin généraliste	1	12	Nom	
皮膚科	ひふか	Dermatologue	1	12	Nom	
外科	げか	Chirurgien	1	12	Nom	
産婦人科	さんふじんか	Obstétricien et gynécologue	1	12	Nom	
整形外科	せいけいげか	Chirurgien orhopédiste	1	12	Nom	
眼科(目医者)	がんか(めいしゃ)	Ophtalmologue	1	12	Nom	
歯科(歯医者)	しか(はいしゃ)	Dentiste	1	12	Nom	
耳鼻科	じびか	Spécialiste ORL (oto-rhino-laryngologue)	1	12	Nom	
抗生物質	こうせいぶっしつ	Antibiotique	1	12	Nom	
レントゲン		Rayons X	1	12	Nom	
手術	しゅじゅつ	Opération	1	12	Nom	
注射	はっしゃ	Piqûre	1	12	Nom	
体温計	たいおんけい	Thermomètre	1	12	Nom	
点滴	てんてき	Perfusion	1	12	Nom	
